;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
1776;TiceHerbicidesFilter, ZINCBasicFilter;0.9703;2.089;215.29602254081817
1538;GSKFilter, RuleOfXuFilter;0.9255;1.9941;215.46196009532704
1731;REOSFilter, TiceInsecticidesFilter;0.9461;2.0466;216.31811340688532
1427;FAF4DruglikeFilter, GSKFilter;1.0423;2.2626;217.0811859043318
1470;FAF4LeadlikeFilter, TiceHerbicidesFilter;0.9355;2.0334;217.37437843388457
1631;MLSMRFilter, RuleOfThreeFilter;0.9931;2.1601;217.51865525305453
1691;OpreaFilter, REOSFilter;0.9271;2.0171;217.57246166243235
1465;FAF4LeadlikeFilter, RuleOfThreeFilter;0.9851;2.144;217.64629890608984
1758;RuleOfVeberFilter, TiceHerbicidesFilter;0.9549;2.0912;218.9997746439455
1637;MLSMRFilter, TiceInsecticidesFilter;0.8463;1.8543;219.11985369620828
1751;RuleOfTwoFilter, SureChEMBLFilter;1.1643;2.5547;219.42101077311102
1747;RuleOfThreeFilter, ZINCBasicFilter;1.0246;2.2581;220.39704038780715
1466;FAF4LeadlikeFilter, RuleOfTwoFilter;1.1636;2.5673;220.62972869011782
1725;PfizerFilter, ZINCDruglikeFilter;0.9908;2.186;220.63985825790175
1451;FAF4LeadlikeFilter, GlaxoFilter;0.8552;1.8897;220.95840925717073
1461;FAF4LeadlikeFilter, OpreaFilter;0.9201;2.0376;221.4575116807527
1710;PAINSFilter, TiceHerbicidesFilter;0.9481;2.1034;221.84585133671425
1680;NIHFilter, RuleOfTwoFilter;1.1884;2.6368;221.86607534662684
1719;PfizerFilter, RuleOfXuFilter;1.0586;2.3502;221.99818566415973
1679;NIHFilter, RuleOfThreeFilter;0.9765;2.1865;223.9074582828481
1387;BMSFilter, RuleOfThreeFilter;0.9774;2.194;224.4671142688552
1513;GlaxoFilter, RuleOfThreeFilter;0.9419;2.1148;224.52274572465635
1665;NIBRFilter, RuleOfTwoFilter;1.2149;2.7354;225.15517601728027
1748;RuleOfThreeFilter, ZINCDruglikeFilter;1.016;2.2875;225.15891119410333
1415;BrenkFilter, RuleOfTwoFilter;1.1527;2.5986;225.446809320845
1373;BMSFilter, GSKFilter;0.9537;2.1615;226.6430445065988
1487;GhoseFilter, PfizerFilter;0.957;2.1696;226.7186047308563
1741;RuleOfThreeFilter, RuleOfVeberFilter;1.015;2.3092;227.51848674953962
1488;GhoseFilter, REOSFilter;0.9653;2.1963;227.53010443675916
1530;GSKFilter, NIHFilter;0.9478;2.1608;227.99078565804396
1441;FAF4DruglikeFilter, RuleOfTwoFilter;1.2481;2.8561;228.84400631053649
1632;MLSMRFilter, RuleOfTwoFilter;1.2495;2.8664;229.4124189929614
1648;MolecularWeightFilter, RuleOfThreeFilter;1.0063;2.3133;229.8939441102015
1535;GSKFilter, RuleOfThreeFilter;0.9942;2.2922;230.55271146295811
1392;BMSFilter, TiceHerbicidesFilter;0.911;2.1112;231.73315718476425
1715;PfizerFilter, REOSFilter;0.8966;2.0785;231.8155473770843
1468;FAF4LeadlikeFilter, RuleOfXuFilter;0.8585;1.9946;232.33211182805147
1358;BeyondRo5Filter, RuleOfThreeFilter;0.989;2.301;232.65351114915043
1614;LipinskiFilter, RuleOfThreeFilter;0.999;2.3288;233.10755384859573
1669;NIBRFilter, TiceHerbicidesFilter;0.8997;2.0981;233.18753744267832
1529;GSKFilter, NIBRFilter;0.9322;2.1782;233.65670223657494
1518;GlaxoFilter, TiceHerbicidesFilter;0.8947;2.0918;233.78896543215913
1684;NIHFilter, TiceHerbicidesFilter;0.9043;2.1205;234.49691064156474
1499;GlaxoFilter, GSKFilter;0.9099;2.1455;235.78938393714327
1561;HaoFilter, TiceHerbicidesFilter;0.8621;2.0373;236.31869978706686
1556;HaoFilter, RuleOfThreeFilter;0.9601;2.2701;236.4407212249084
1664;NIBRFilter, RuleOfThreeFilter;0.9498;2.2479;236.66383569093875
1533;GSKFilter, PfizerFilter;1.0332;2.4602;238.12307370616338
1705;PAINSFilter, RuleOfThreeFilter;0.9683;2.3073;238.2950222720092
1740;RuleOfThreeFilter, RuleOfTwoFilter;1.1402;2.7192;238.47364357595077
1523;GSKFilter, HaoFilter;0.9423;2.2499;238.76634746683786
1744;RuleOfThreeFilter, TiceHerbicidesFilter;0.8662;2.0716;239.17544857775974
1697;OpreaFilter, TiceHerbicidesFilter;0.863;2.0655;239.34796624017372
1438;FAF4DruglikeFilter, PfizerFilter;1.089;2.6069;239.38633547074267
1722;PfizerFilter, TiceInsecticidesFilter;0.8521;2.0538;241.02970572410914
1746;RuleOfThreeFilter, ValenceDiscoveryFilter;0.857;2.0891;243.75883764671227
1750;RuleOfTwoFilter, RuleOfXuFilter;1.0634;2.5957;244.09579501975628
1661;NIBRFilter, PfizerFilter;0.9652;2.358;244.30642353881888
1726;REOSFilter, RuleOfThreeFilter;0.8429;2.0598;244.3752868798175
1581;InpharmaticaFilter, TiceHerbicidesFilter;0.8402;2.0552;244.60304114484873
1611;LipinskiFilter, PfizerFilter;0.9669;2.3667;244.76053804283274
1543;GSKFilter, ZINCBasicFilter;0.9643;2.3737;246.17233697097177
1528;GSKFilter, MolecularWeightFilter;0.9469;2.3328;246.35310539816
1755;RuleOfTwoFilter, ZINCDruglikeFilter;1.1485;2.8304;246.43693801140043
1526;GSKFilter, LipinskiFilter;0.9607;2.3719;246.90301414124397
1752;RuleOfTwoFilter, TiceHerbicidesFilter;1.035;2.5609;247.42547794355988
1344;BeyondRo5Filter, GSKFilter;0.9416;2.3298;247.42800716327693
1764;RuleOfXuFilter, TiceHerbicidesFilter;0.8436;2.1013;249.09944635340565
1532;GSKFilter, PAINSFilter;0.9461;2.3712;250.61941119281514
1412;BrenkFilter, PfizerFilter;0.8728;2.1981;251.85610648542345
1355;BeyondRo5Filter, PfizerFilter;0.9502;2.4089;253.50335366490415
1554;HaoFilter, PfizerFilter;0.9408;2.4103;256.20452571298966
1721;PfizerFilter, TiceHerbicidesFilter;0.8315;2.1353;256.8120973620671
1537;GSKFilter, RuleOfVeberFilter;0.9285;2.3857;256.9530708859132
1745;RuleOfThreeFilter, TiceInsecticidesFilter;0.8428;2.2094;262.1553052337676
1720;PfizerFilter, SureChEMBLFilter;0.9287;2.4742;266.4211823403117
1724;PfizerFilter, ZINCBasicFilter;0.8731;2.3396;267.9549977212521
1742;RuleOfThreeFilter, RuleOfXuFilter;0.7942;2.1487;270.5545900824108
1718;PfizerFilter, RuleOfVeberFilter;0.8616;2.336;271.1071003059017
1489;GhoseFilter, RuleOfThreeFilter;0.7963;2.1767;273.35352647018726
1702;PAINSFilter, PfizerFilter;0.8664;2.3866;275.4638201191463
1645;MolecularWeightFilter, PfizerFilter;0.872;2.4074;276.06162828658006
1510;GlaxoFilter, PfizerFilter;0.8497;2.3537;276.9959824913531
1629;MLSMRFilter, PfizerFilter;1.1085;3.1126;280.7995235397738
1463;FAF4LeadlikeFilter, PfizerFilter;0.7514;2.3936;318.5311981445951
1593;LINTFilter, PfizerFilter;0.9738;3.1323;321.6686950714015
1690;OpreaFilter, PfizerFilter;0.5892;2.0518;348.2258977585828
1676;NIHFilter, PfizerFilter;0.8376;2.9553;352.8337410437035
1384;BMSFilter, PfizerFilter;0.8392;2.9813;355.2602916137639
1692;OpreaFilter, RuleOfThreeFilter;0.6295;2.2868;363.2738232292698
1717;PfizerFilter, RuleOfTwoFilter;0.6907;2.7657;400.43286522712356
1693;OpreaFilter, RuleOfTwoFilter;0.6166;2.5156;407.95604851509626
1736;RuleOfFourFilter, RuleOfXuFilter;0.514;2.5195;490.1770552225882
1737;RuleOfFourFilter, SureChEMBLFilter;0.514;2.5195;490.1770552225882
1678;NIHFilter, RuleOfFourFilter;0.514;2.5195;490.1770552225882
1663;NIBRFilter, RuleOfFourFilter;0.514;2.5195;490.1770552225882
1386;BMSFilter, RuleOfFourFilter;0.514;2.5195;490.1770552225882
1647;MolecularWeightFilter, RuleOfFourFilter;0.3895;2.4269;623.0349711282198
1512;GlaxoFilter, RuleOfFourFilter;0.3807;2.4617;646.7022952124879
1735;RuleOfFourFilter, RuleOfVeberFilter;0.3749;2.4471;652.7856423491087
1704;PAINSFilter, RuleOfFourFilter;0.3628;2.4344;671.0434842312906
1357;BeyondRo5Filter, RuleOfFourFilter;0.3475;2.4541;706.1618391118473
1738;RuleOfFourFilter, ZINCBasicFilter;0.3096;2.4274;784.0819202540539
1716;PfizerFilter, RuleOfThreeFilter;0.3137;3.0493;972.104790759235
1739;RuleOfFourFilter, ZINCDruglikeFilter;0.242;2.3795;983.2676217988256
1613;LipinskiFilter, RuleOfFourFilter;0.242;2.3795;983.2676217988256
