;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
623;GlaxoFilter, LipinskiFilter;1.0169;0.9915;97.49919583868716
639;GlaxoFilter, TiceInsecticidesFilter;1.0169;0.9916;97.5036015205055
899;SureChEMBLFilter, ValenceDiscoveryFilter;1.0169;0.9916;97.50376394373629
781;MolecularWeightFilter, ZINCDruglikeFilter;1.0169;0.9922;97.5712154716388
898;SureChEMBLFilter, TiceInsecticidesFilter;1.0169;0.9928;97.62631609683258
688;InpharmaticaFilter, LipinskiFilter;1.0169;0.994;97.74761271336611
508;BMSFilter, RuleOfXuFilter;1.0169;0.994;97.74771692191771
806;NIHFilter, RuleOfXuFilter;1.0169;0.994;97.74771692191771
807;NIHFilter, SureChEMBLFilter;1.0169;0.9941;97.75505181400705
509;BMSFilter, SureChEMBLFilter;1.0169;0.9941;97.75505181400705
595;GhoseFilter, GlaxoFilter;1.0169;0.9947;97.80896832181719
464;BeyondRo5Filter, InpharmaticaFilter;1.0169;0.9947;97.81475946257336
562;FAF4DruglikeFilter, RuleOfVeberFilter;1.0169;0.9948;97.81993173688186
908;TiceInsecticidesFilter, ZINCDruglikeFilter;1.0169;0.9949;97.82886056838348
613;GhoseFilter, SureChEMBLFilter;1.0169;0.9949;97.83186733223634
457;BeyondRo5Filter, BrenkFilter;1.0169;0.9952;97.86490885694776
744;LipinskiFilter, ValenceDiscoveryFilter;1.0169;0.9952;97.8656085594736
574;FAF4LeadlikeFilter, InpharmaticaFilter;1.0169;0.9955;97.89158814892241
911;ZINCBasicFilter, ZINCDruglikeFilter;1.0169;0.9959;97.92957242981821
838;PAINSFilter, ZINCBasicFilter;1.0169;0.9962;97.9550451789489
733;LipinskiFilter, PAINSFilter;1.0169;0.9963;97.971841234876
538;BrenkFilter, TiceHerbicidesFilter;1.0169;0.9964;97.9823348511453
706;InpharmaticaFilter, ZINCBasicFilter;1.0169;0.9966;98.00006567293599
593;FAF4LeadlikeFilter, ZINCBasicFilter;1.0169;0.9971;98.05044282955313
469;BeyondRo5Filter, NIBRFilter;1.0169;0.9987;98.2068320561883
474;BeyondRo5Filter, REOSFilter;1.0169;0.9988;98.21739562041826
598;GhoseFilter, InpharmaticaFilter;1.0169;0.9991;98.24734656847141
691;InpharmaticaFilter, NIBRFilter;1.0169;1.0001;98.33968492057116
860;REOSFilter, ZINCDruglikeFilter;1.0169;1.0011;98.44410098606949
591;FAF4LeadlikeFilter, TiceInsecticidesFilter;1.0169;1.0017;98.49681992575807
466;BeyondRo5Filter, LipinskiFilter;1.0169;1.0027;98.5949669867916
478;BeyondRo5Filter, RuleOfVeberFilter;1.0169;1.0028;98.60931243259856
571;FAF4LeadlikeFilter, GlaxoFilter;1.0169;1.003;98.62881650428116
579;FAF4LeadlikeFilter, NIBRFilter;1.0169;1.0039;98.71764707688631
535;BrenkFilter, RuleOfVeberFilter;1.0169;1.0041;98.73552178654393
546;FAF4DruglikeFilter, GSKFilter;1.0169;1.0043;98.75149609125089
735;LipinskiFilter, REOSFilter;1.0169;1.0049;98.81734546466137
638;GlaxoFilter, TiceHerbicidesFilter;1.0169;1.0051;98.8361466703548
541;BrenkFilter, ZINCBasicFilter;1.0169;1.0053;98.85804226190785
617;GhoseFilter, ZINCBasicFilter;1.0169;1.0055;98.86957581480146
584;FAF4LeadlikeFilter, REOSFilter;1.0169;1.0055;98.87571044120035
612;GhoseFilter, RuleOfXuFilter;1.0169;1.0057;98.89372923916633
515;BrenkFilter, FAF4DruglikeFilter;1.0169;1.0058;98.89903306194559
701;InpharmaticaFilter, RuleOfXuFilter;1.0169;1.006;98.92184887147457
761;MLSMRFilter, TiceInsecticidesFilter;1.0169;1.0061;98.93524093207722
588;FAF4LeadlikeFilter, RuleOfXuFilter;1.0169;1.0074;99.06334072477193
730;LipinskiFilter, NIBRFilter;1.0169;1.0081;99.1304754478054
582;FAF4LeadlikeFilter, PAINSFilter;1.0169;1.0083;99.15362903095702
605;GhoseFilter, OpreaFilter;1.0169;1.0089;99.20801390578467
774;MolecularWeightFilter, RuleOfVeberFilter;1.0169;1.009;99.21816174690044
519;BrenkFilter, GSKFilter;1.0169;1.0092;99.23459390121482
905;TiceHerbicidesFilter, ZINCDruglikeFilter;1.0169;1.0101;99.32561823236684
603;GhoseFilter, NIBRFilter;1.0169;1.0103;99.34867136544634
661;GSKFilter, TiceInsecticidesFilter;1.0169;1.0106;99.37776797008945
629;GlaxoFilter, PAINSFilter;1.0169;1.0106;99.37927237069208
856;REOSFilter, TiceHerbicidesFilter;1.0169;1.0108;99.39482727676085
518;BrenkFilter, GlaxoFilter;1.0169;1.0109;99.4004323786315
839;PAINSFilter, ZINCDruglikeFilter;1.0169;1.0109;99.41011744363377
801;NIHFilter, REOSFilter;1.0169;1.0119;99.50275091159587
503;BMSFilter, REOSFilter;1.0169;1.0119;99.50275091159587
602;GhoseFilter, MolecularWeightFilter;1.0169;1.0122;99.53181759798609
460;BeyondRo5Filter, GhoseFilter;1.0169;1.0122;99.53181759798609
600;GhoseFilter, LipinskiFilter;1.0169;1.0122;99.53181759798609
895;RuleOfXuFilter, ZINCBasicFilter;1.0169;1.0127;99.58501794265675
458;BeyondRo5Filter, FAF4DruglikeFilter;1.0169;1.0129;99.60398523846246
791;NIBRFilter, RuleOfXuFilter;1.0169;1.0133;99.6370708201261
833;PAINSFilter, RuleOfXuFilter;1.0169;1.014;99.71217918272856
544;FAF4DruglikeFilter, GhoseFilter;1.0169;1.0144;99.7458724157386
902;TiceHerbicidesFilter, TiceInsecticidesFilter;1.0169;1.0144;99.75287290961137
606;GhoseFilter, PAINSFilter;1.0169;1.0148;99.78956063684056
768;MolecularWeightFilter, PAINSFilter;1.0169;1.0155;99.85465473377502
654;GSKFilter, REOSFilter;1.0169;1.0155;99.85743031470952
662;GSKFilter, ValenceDiscoveryFilter;1.0169;1.0155;99.86187028371393
569;FAF4DruglikeFilter, ZINCDruglikeFilter;1.0169;1.0157;99.8802360052852
608;GhoseFilter, REOSFilter;1.0169;1.0158;99.88468134520738
746;LipinskiFilter, ZINCDruglikeFilter;1.0169;1.0165;99.95349200319649
543;FAF4DruglikeFilter, FAF4LeadlikeFilter;1.0169;1.0173;100.03220962095531
459;BeyondRo5Filter, FAF4LeadlikeFilter;1.0169;1.0173;100.03220962095531
572;FAF4LeadlikeFilter, GSKFilter;1.0169;1.0173;100.03220962095531
594;FAF4LeadlikeFilter, ZINCDruglikeFilter;1.0169;1.0173;100.03220962095531
578;FAF4LeadlikeFilter, MolecularWeightFilter;1.0169;1.0173;100.03220962095531
576;FAF4LeadlikeFilter, LipinskiFilter;1.0169;1.0173;100.03220962095531
770;MolecularWeightFilter, REOSFilter;1.0169;1.0174;100.04731229871362
889;RuleOfVeberFilter, ZINCBasicFilter;1.0169;1.0174;100.04872264500004
747;MLSMRFilter, MolecularWeightFilter;1.0169;1.0184;100.14544848731946
624;GlaxoFilter, MLSMRFilter;1.0169;1.0184;100.14544848731946
563;FAF4DruglikeFilter, RuleOfXuFilter;1.0169;1.0186;100.16489386585017
548;FAF4DruglikeFilter, InpharmaticaFilter;1.0169;1.0191;100.20989197467473
568;FAF4DruglikeFilter, ZINCBasicFilter;1.0169;1.0195;100.25310699896444
855;REOSFilter, SureChEMBLFilter;1.0169;1.0201;100.3059657526282
581;FAF4LeadlikeFilter, OpreaFilter;1.0169;1.0201;100.31300531781997
545;FAF4DruglikeFilter, GlaxoFilter;1.0169;1.0203;100.32484379372093
901;SureChEMBLFilter, ZINCDruglikeFilter;1.0169;1.0204;100.33830194375636
824;OpreaFilter, ValenceDiscoveryFilter;1.0169;1.021;100.39393346460857
659;GSKFilter, SureChEMBLFilter;1.0169;1.0211;100.40433948049075
823;OpreaFilter, TiceInsecticidesFilter;1.0169;1.0214;100.43532002064259
821;OpreaFilter, SureChEMBLFilter;1.0169;1.0216;100.45876796247315
558;FAF4DruglikeFilter, REOSFilter;1.0169;1.0217;100.46580761675384
592;FAF4LeadlikeFilter, ValenceDiscoveryFilter;1.0169;1.0218;100.4787859996458
570;FAF4LeadlikeFilter, GhoseFilter;1.0169;1.0224;100.5360930244386
642;GlaxoFilter, ZINCDruglikeFilter;1.0169;1.0228;100.57080179057607
635;GlaxoFilter, RuleOfVeberFilter;1.0169;1.023;100.59632955585572
764;MLSMRFilter, ZINCDruglikeFilter;1.0169;1.0232;100.61907286904508
886;RuleOfVeberFilter, TiceHerbicidesFilter;1.0169;1.0238;100.67206491491754
616;GhoseFilter, ValenceDiscoveryFilter;1.0169;1.024;100.69580971104781
815;OpreaFilter, REOSFilter;1.0169;1.0243;100.71959378134319
484;BeyondRo5Filter, ZINCBasicFilter;1.0169;1.0244;100.73328529051786
741;LipinskiFilter, SureChEMBLFilter;1.0169;1.025;100.79167751881745
808;NIHFilter, TiceHerbicidesFilter;1.0169;1.0252;100.80925246654617
510;BMSFilter, TiceHerbicidesFilter;1.0169;1.0252;100.80925246654617
904;TiceHerbicidesFilter, ZINCBasicFilter;1.0169;1.0255;100.84447151051646
640;GlaxoFilter, ValenceDiscoveryFilter;1.0169;1.0262;100.90861756667138
507;BMSFilter, RuleOfVeberFilter;1.0169;1.0263;100.91526425148356
805;NIHFilter, RuleOfVeberFilter;1.0169;1.0263;100.91526425148356
892;RuleOfXuFilter, TiceHerbicidesFilter;1.0169;1.0264;100.92977452749687
587;FAF4LeadlikeFilter, RuleOfVeberFilter;1.0169;1.0264;100.93380030276306
472;BeyondRo5Filter, PAINSFilter;1.0169;1.0265;100.94252019639566
897;SureChEMBLFilter, TiceHerbicidesFilter;1.0169;1.0268;100.96798032216212
891;RuleOfXuFilter, SureChEMBLFilter;1.0169;1.027;100.98720810439323
834;PAINSFilter, SureChEMBLFilter;1.0169;1.027;100.99217396742316
890;RuleOfVeberFilter, ZINCDruglikeFilter;1.0169;1.0273;101.01335314752873
658;GSKFilter, RuleOfXuFilter;1.0169;1.0274;101.02527569793173
481;BeyondRo5Filter, TiceHerbicidesFilter;1.0169;1.0275;101.04015897982137
728;LipinskiFilter, MLSMRFilter;1.0169;1.0279;101.07972217415583
601;GhoseFilter, MLSMRFilter;1.0169;1.029;101.18998444787306
837;PAINSFilter, ValenceDiscoveryFilter;1.0169;1.0291;101.19584201587361
854;REOSFilter, RuleOfXuFilter;1.0169;1.0292;101.20417581707677
793;NIBRFilter, TiceHerbicidesFilter;1.0169;1.0295;101.2354588710514
485;BeyondRo5Filter, ZINCDruglikeFilter;1.0169;1.0299;101.2710997503018
663;GSKFilter, ZINCBasicFilter;1.0169;1.0302;101.2998353172486
753;MLSMRFilter, REOSFilter;1.0169;1.0303;101.31006286166529
555;FAF4DruglikeFilter, OpreaFilter;1.0169;1.0305;101.33159484305956
703;InpharmaticaFilter, TiceHerbicidesFilter;1.0169;1.0316;101.44330544702906
825;OpreaFilter, ZINCBasicFilter;1.0169;1.0319;101.46775024854715
644;GSKFilter, InpharmaticaFilter;1.0169;1.0322;101.49596987883105
565;FAF4DruglikeFilter, TiceHerbicidesFilter;1.0169;1.0328;101.56278911317138
727;LINTFilter, ZINCDruglikeFilter;1.0169;1.0334;101.61447209969951
739;LipinskiFilter, RuleOfVeberFilter;1.0169;1.0337;101.64754484835608
580;FAF4LeadlikeFilter, NIHFilter;1.0169;1.0337;101.65043832455338
488;BMSFilter, FAF4LeadlikeFilter;1.0169;1.0337;101.65043832455338
762;MLSMRFilter, ValenceDiscoveryFilter;1.0169;1.0348;101.75368645095946
684;HaoFilter, ValenceDiscoveryFilter;1.0169;1.0349;101.76488985776378
651;GSKFilter, OpreaFilter;1.0169;1.0361;101.88042219445133
589;FAF4LeadlikeFilter, SureChEMBLFilter;1.0169;1.0361;101.88704024550029
517;BrenkFilter, GhoseFilter;1.0169;1.0363;101.90090619754999
462;BeyondRo5Filter, GSKFilter;1.0169;1.0365;101.92381674708261
910;ValenceDiscoveryFilter, ZINCDruglikeFilter;1.0169;1.0369;101.96369284101606
798;NIHFilter, OpreaFilter;1.0169;1.0374;102.01055632195958
500;BMSFilter, OpreaFilter;1.0169;1.0374;102.01055632195958
628;GlaxoFilter, OpreaFilter;1.0169;1.0379;102.05632279790169
647;GSKFilter, MLSMRFilter;1.0169;1.0383;102.09480959092016
564;FAF4DruglikeFilter, SureChEMBLFilter;1.0169;1.0383;102.10126203396825
551;FAF4DruglikeFilter, MLSMRFilter;1.0169;1.0384;102.10963233995149
675;HaoFilter, REOSFilter;1.0169;1.0387;102.13489155298758
556;FAF4DruglikeFilter, PAINSFilter;1.0169;1.039;102.17091850127562
567;FAF4DruglikeFilter, ValenceDiscoveryFilter;1.0169;1.0391;102.18282910043509
885;RuleOfVeberFilter, SureChEMBLFilter;1.0169;1.0396;102.23039376548574
597;GhoseFilter, HaoFilter;1.0169;1.04;102.2709742632942
782;NIBRFilter, NIHFilter;1.0169;1.0405;102.31248441392114
498;BMSFilter, NIBRFilter;1.0169;1.0405;102.31248441392114
760;MLSMRFilter, TiceHerbicidesFilter;1.0169;1.0413;102.39291354764694
795;NIBRFilter, ValenceDiscoveryFilter;1.0169;1.0414;102.40735221318037
858;REOSFilter, ValenceDiscoveryFilter;1.0169;1.0415;102.41003623775981
726;LINTFilter, ZINCBasicFilter;1.0169;1.0422;102.48050167839831
784;NIBRFilter, PAINSFilter;1.0169;1.0422;102.48347508201033
681;HaoFilter, SureChEMBLFilter;1.0169;1.0427;102.53645060778771
900;SureChEMBLFilter, ZINCBasicFilter;1.0169;1.043;102.56435909041626
680;HaoFilter, RuleOfXuFilter;1.0169;1.0433;102.59204407632684
767;MolecularWeightFilter, OpreaFilter;1.0169;1.0447;102.72896254506452
820;OpreaFilter, RuleOfXuFilter;1.0169;1.0447;102.72896254506452
673;HaoFilter, PAINSFilter;1.0169;1.0447;102.72960552324528
690;InpharmaticaFilter, MolecularWeightFilter;1.0169;1.045;102.76167746472989
835;PAINSFilter, TiceHerbicidesFilter;1.0169;1.0451;102.771219329409
685;HaoFilter, ZINCBasicFilter;1.0169;1.0453;102.78709804400951
819;OpreaFilter, RuleOfVeberFilter;1.0169;1.0455;102.81164569295109
577;FAF4LeadlikeFilter, MLSMRFilter;1.0169;1.046;102.85844399138904
491;BMSFilter, GSKFilter;1.0169;1.0465;102.90795453878974
650;GSKFilter, NIHFilter;1.0169;1.0465;102.90795453878974
619;GlaxoFilter, GSKFilter;1.0169;1.0467;102.92208309491602
649;GSKFilter, NIBRFilter;1.0169;1.0469;102.94489855510001
884;RuleOfVeberFilter, RuleOfXuFilter;1.0169;1.0476;103.0167711286254
810;NIHFilter, ValenceDiscoveryFilter;1.0169;1.0477;103.02754320117063
512;BMSFilter, ValenceDiscoveryFilter;1.0169;1.0477;103.02754320117063
467;BeyondRo5Filter, MLSMRFilter;1.0169;1.0489;103.14012343235528
516;BrenkFilter, FAF4LeadlikeFilter;1.0169;1.0499;103.23791687141647
903;TiceHerbicidesFilter, ValenceDiscoveryFilter;1.0169;1.0503;103.28224858556159
552;FAF4DruglikeFilter, MolecularWeightFilter;1.0169;1.0505;103.29711665657942
813;OpreaFilter, PAINSFilter;1.0169;1.0505;103.29792351559963
689;InpharmaticaFilter, MLSMRFilter;1.0169;1.0506;103.30928496363975
751;MLSMRFilter, PAINSFilter;1.0169;1.0506;103.31319639816495
777;MolecularWeightFilter, TiceHerbicidesFilter;1.0169;1.0511;103.35894653001839
742;LipinskiFilter, TiceHerbicidesFilter;1.0169;1.0511;103.35894653001839
732;LipinskiFilter, OpreaFilter;1.0169;1.0512;103.36765231764393
664;GSKFilter, ZINCDruglikeFilter;1.0169;1.0517;103.4167290531996
894;RuleOfXuFilter, ValenceDiscoveryFilter;1.0169;1.0523;103.47673511530435
524;BrenkFilter, MLSMRFilter;1.0169;1.0525;103.4999602553756
711;LINTFilter, NIBRFilter;1.0169;1.0528;103.52525297786921
792;NIBRFilter, SureChEMBLFilter;1.0169;1.0537;103.61506767614017
758;MLSMRFilter, RuleOfXuFilter;1.0169;1.0545;103.69115966761562
702;InpharmaticaFilter, SureChEMBLFilter;1.0169;1.0546;103.69900230795275
471;BeyondRo5Filter, OpreaFilter;1.0169;1.0546;103.7025090627246
749;MLSMRFilter, NIHFilter;1.0169;1.0551;103.75457817876847
496;BMSFilter, MLSMRFilter;1.0169;1.0551;103.75457817876847
909;ValenceDiscoveryFilter, ZINCBasicFilter;1.0169;1.0551;103.75493697451557
888;RuleOfVeberFilter, ValenceDiscoveryFilter;1.0169;1.0551;103.7557540306737
483;BeyondRo5Filter, ValenceDiscoveryFilter;1.0169;1.0552;103.76197589969367
826;OpreaFilter, ZINCDruglikeFilter;1.0169;1.0553;103.77602509306428
547;FAF4DruglikeFilter, HaoFilter;1.0169;1.0562;103.85622472276106
550;FAF4DruglikeFilter, LipinskiFilter;1.0169;1.0571;103.94573024032681
783;NIBRFilter, OpreaFilter;1.0169;1.0576;103.99316521847553
573;FAF4LeadlikeFilter, HaoFilter;1.0169;1.0578;104.0125171156792
763;MLSMRFilter, ZINCBasicFilter;1.0169;1.0585;104.08593843873184
614;GhoseFilter, TiceHerbicidesFilter;1.0169;1.0608;104.31274599110483
779;MolecularWeightFilter, ValenceDiscoveryFilter;1.0169;1.0609;104.32299183227755
611;GhoseFilter, RuleOfVeberFilter;1.0169;1.0618;104.40705281497327
759;MLSMRFilter, SureChEMBLFilter;1.0169;1.0631;104.53469120577981
554;FAF4DruglikeFilter, NIHFilter;1.0169;1.0637;104.5986793942076
487;BMSFilter, FAF4DruglikeFilter;1.0169;1.0637;104.5986793942076
652;GSKFilter, PAINSFilter;1.0169;1.0642;104.6423730646723
671;HaoFilter, NIHFilter;1.0169;1.0642;104.64561191087023
492;BMSFilter, HaoFilter;1.0169;1.0642;104.64561191087023
590;FAF4LeadlikeFilter, TiceHerbicidesFilter;1.0169;1.0643;104.65145363887218
705;InpharmaticaFilter, ValenceDiscoveryFilter;1.0169;1.0649;104.71980101217402
643;GSKFilter, HaoFilter;1.0169;1.0656;104.7862920432209
720;LINTFilter, RuleOfVeberFilter;1.0169;1.0662;104.84345400195545
724;LINTFilter, TiceInsecticidesFilter;1.0169;1.0684;105.0566148830196
822;OpreaFilter, TiceHerbicidesFilter;1.0169;1.0692;105.13920009808244
683;HaoFilter, TiceInsecticidesFilter;1.0169;1.0699;105.2095699424187
686;HaoFilter, ZINCDruglikeFilter;1.0169;1.071;105.31210813899392
693;InpharmaticaFilter, OpreaFilter;1.0169;1.0718;105.39672262091602
620;GlaxoFilter, HaoFilter;1.0169;1.0727;105.48087795861971
657;GSKFilter, RuleOfVeberFilter;1.0169;1.073;105.51547765576983
672;HaoFilter, OpreaFilter;1.0169;1.074;105.60636924081321
528;BrenkFilter, OpreaFilter;1.0169;1.0754;105.74460526639271
575;FAF4LeadlikeFilter, LINTFilter;1.0169;1.0762;105.823024575552
748;MLSMRFilter, NIBRFilter;1.0169;1.0767;105.87984873429981
682;HaoFilter, TiceHerbicidesFilter;1.0169;1.0785;106.04774143725271
723;LINTFilter, TiceHerbicidesFilter;1.0169;1.08;106.2006089516327
660;GSKFilter, TiceHerbicidesFilter;1.0169;1.0801;106.2134723678001
599;GhoseFilter, LINTFilter;1.0169;1.081;106.29951878436144
757;MLSMRFilter, RuleOfVeberFilter;1.0169;1.0813;106.32619319244165
645;GSKFilter, LINTFilter;1.0169;1.083;106.49129983979584
665;HaoFilter, InpharmaticaFilter;1.0169;1.0833;106.52015513187223
716;LINTFilter, REOSFilter;1.0169;1.0835;106.543948619015
687;InpharmaticaFilter, LINTFilter;1.0169;1.0846;106.65291534437877
775;MolecularWeightFilter, RuleOfXuFilter;1.0169;1.0855;106.73902770113797
750;MLSMRFilter, OpreaFilter;1.0169;1.0863;106.82220652878686
463;BeyondRo5Filter, HaoFilter;1.0169;1.0876;106.94487763353264
669;HaoFilter, MolecularWeightFilter;1.0169;1.0876;106.94487763353264
667;HaoFilter, LipinskiFilter;1.0169;1.0876;106.94487763353264
679;HaoFilter, RuleOfVeberFilter;1.0169;1.0876;106.94487763353264
646;GSKFilter, LipinskiFilter;1.0169;1.0909;107.26975979970368
648;GSKFilter, MolecularWeightFilter;1.0169;1.0909;107.26975979970368
520;BrenkFilter, HaoFilter;1.0169;1.093;107.48247752827942
725;LINTFilter, ValenceDiscoveryFilter;1.0169;1.0986;108.02614669670056
522;BrenkFilter, LINTFilter;1.0169;1.1025;108.41413116613094
668;HaoFilter, MLSMRFilter;1.0169;1.1048;108.64127841194005
708;LINTFilter, LipinskiFilter;1.0169;1.1049;108.64723694260748
722;LINTFilter, SureChEMBLFilter;1.0169;1.1088;109.03347175354409
670;HaoFilter, NIBRFilter;1.0169;1.1125;109.39770040820054
530;BrenkFilter, PfizerFilter;1.0169;1.115;109.64251541452701
713;LINTFilter, OpreaFilter;1.0169;1.1178;109.9219730690702
714;LINTFilter, PAINSFilter;1.0169;1.1227;110.40078586867361
666;HaoFilter, LINTFilter;1.0169;1.1231;110.44261101219813
721;LINTFilter, RuleOfXuFilter;1.0169;1.1237;110.50167531066538
465;BeyondRo5Filter, LINTFilter;1.0169;1.1252;110.6437816348344
630;GlaxoFilter, PfizerFilter;1.0169;1.1276;110.8813945755169
475;BeyondRo5Filter, RuleOfFourFilter;1.0169;1.1282;110.93603125953315
771;MolecularWeightFilter, RuleOfFourFilter;1.0169;1.1282;110.93603125953315
829;PAINSFilter, RuleOfFourFilter;1.0169;1.1297;111.08512679330582
