;Filters;Baseline value;Predicted ROC-AUC;Ratio [%]
1124;"HaoFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1125;"HaoFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1127;"HaoFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
925;"BeyondRo5Filter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1130;"HaoFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1145;"InpharmaticaFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1146;"InpharmaticaFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1220;"MolecularWeightFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1219;"MolecularWeightFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
954;"BMSFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1160;"LINTFilter;OpreaFilter";53.7001;-3.7001;93.1097
1165;"LINTFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1166;"LINTFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1208;"MLSMRFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1183;"LipinskiFilter;RuleOfFourFilter";53.7001;-3.7001;93.1097
1184;"LipinskiFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1185;"LipinskiFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1203;"MLSMRFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1202;"MLSMRFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1197;"MLSMRFilter;OpreaFilter";53.7001;-3.7001;93.1097
1103;"GSKFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1104;"GSKFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
919;"BeyondRo5Filter;OpreaFilter";53.7001;-3.7001;93.1097
1047;"GhoseFilter;LINTFilter";53.7001;-3.7001;93.1097
1276;"PAINSFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1049;"GhoseFilter;MLSMRFilter";53.7001;-3.7001;93.1097
1045;"GhoseFilter;HaoFilter";53.7001;-3.7001;93.1097
1053;"GhoseFilter;OpreaFilter";53.7001;-3.7001;93.1097
1057;"GhoseFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1087;"GlaxoFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1058;"GhoseFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1040;"FAF4LeadlikeFilter;ValenceDiscoveryFilter";53.7001;-3.7001;93.1097
1063;"GhoseFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1039;"FAF4LeadlikeFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1265;"OpreaFilter;RuleOfVeberFilter";53.7001;-3.7001;93.1097
1264;"OpreaFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1263;"OpreaFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1076;"GlaxoFilter;OpreaFilter";53.7001;-3.7001;93.1097
1081;"GlaxoFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1082;"GlaxoFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1256;"NIHFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1287;"PfizerFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1253;"NIHFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
1251;"NIHFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1250;"NIHFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1200;"MLSMRFilter;REOSFilter";53.7001;-3.7001;93.1097
1199;"MLSMRFilter;PfizerFilter";53.7001;-3.7291;93.0557
973;"BrenkFilter;MolecularWeightFilter";53.7001;-3.8559;92.8195
927;"BeyondRo5Filter;RuleOfXuFilter";53.7001;-3.8922;92.7521
969;"BrenkFilter;InpharmaticaFilter";53.7001;-3.8922;92.7521
1084;"GlaxoFilter;RuleOfXuFilter";53.7001;-3.9284;92.6846
985;"BrenkFilter;SureChEMBLFilter";53.7001;-4.0842;92.3944
989;"BrenkFilter;ZINCBasicFilter";53.7001;-4.1205;92.3269
