;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
745;MLSMRFilter, TiceInsecticidesFilter;1.2271;2.0357;165.89416900005608
518;BrenkFilter, OpreaFilter;1.3506;2.2426;166.04847984687748
887;TiceInsecticidesFilter, ZINCBasicFilter;1.036;1.7255;166.55891959252452
802;OpreaFilter, RuleOfVeberFilter;1.2292;2.0486;166.65985171483203
799;OpreaFilter, REOSFilter;1.2496;2.0878;167.08170316449315
751;MolecularWeightFilter, OpreaFilter;1.2209;2.0454;167.54044688567828
803;OpreaFilter, RuleOfXuFilter;1.2209;2.0454;167.54044688567828
797;OpreaFilter, PAINSFilter;1.2325;2.066;167.62717202027528
477;BMSFilter, FAF4DruglikeFilter;1.019;1.7117;167.9749841362886
543;FAF4DruglikeFilter, NIHFilter;1.019;1.7117;167.9749841362886
647;GSKFilter, SureChEMBLFilter;0.9907;1.6652;168.0940544611378
461;BeyondRo5Filter, OpreaFilter;1.2213;2.055;168.2653005948367
551;FAF4DruglikeFilter, RuleOfXuFilter;1.1772;1.9856;168.6775592657139
680;InpharmaticaFilter, OpreaFilter;1.2933;2.1817;168.68297376065595
683;InpharmaticaFilter, REOSFilter;1.1493;1.9396;168.76382694342573
