Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
clintox,LogisticRegression,BMSFilter;LipinskiFilter,ROC-AUC,0.9103202846975089,0.8247712878254749,90.60231895189932,-0.3300492610837442,0.9571428571428572,0.01684460260972731,0.9527027027027027,-0.3342823250296558,0.9358108108108109,0.804982206405694,-0.7249441548771403,0.8741258741258742,0.7410275502606106,None
clintox,LogisticRegression,BMSFilter;MLSMRFilter,ROC-AUC,0.9103202846975089,0.8578947368421053,94.24097773754167,0.21842105263157896,0.9696969696969697,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.7463819691577699,-0.04444693237796704,0.9419551934826884,0.748787132407822,None
clintox,LogisticRegression,BMSFilter;MolecularWeightFilter,ROC-AUC,0.9103202846975089,0.8675799086757991,95.30490787251742,0.37260273972602764,0.9737991266375546,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.8811387900355871,-1.3503670242800685,0.924924924924925,0.7514116318464145,None
clintox,LogisticRegression,BMSFilter;NIBRFilter,ROC-AUC,0.9103202846975089,0.7997338656021291,87.85192190547235,0.29740518962075846,0.9659090909090909,0.01684460260972731,0.9527027027027027,-0.3342823250296558,0.9358108108108109,0.8429418742586002,-1.2883320383320376,0.9015025041736227,0.7425537425537425,None
clintox,LogisticRegression,BMSFilter;NIHFilter,ROC-AUC,0.9103202846975089,0.8697777777777778,95.54634697246112,0.2688888888888894,0.9702127659574468,0.01684460260972731,0.9527027027027027,0.22752075919335712,0.9628378378378378,0.8813760379596678,-0.44729729729729706,0.954248366013072,0.7586148648648648,None
clintox,LogisticRegression,BMSFilter;OpreaFilter,ROC-AUC,0.9103202846975089,0.8097560975609756,88.95287858273421,-0.060975609756097615,0.9425287356321839,0.01684460260972731,0.9527027027027027,-0.053380782918149405,0.9493243243243243,0.824673784104389,-0.23808096380038846,0.9205741626794258,0.6758878611396597,None
clintox,LogisticRegression,BMSFilter;PAINSFilter,ROC-AUC,0.9103202846975089,0.8596330275229358,94.43193148316847,0.058715596330275455,0.9605263157894737,0.01684460260972731,0.9527027027027027,0.15729537366548052,0.9594594594594594,0.8858837485172004,-0.41560439560439577,0.943952802359882,0.8287912087912088,None
clintox,LogisticRegression,BMSFilter;PfizerFilter,ROC-AUC,0.9103202846975089,0.925287356321839,101.64415446694166,0.4885057471264367,0.9887640449438202,0.01684460260972731,0.9527027027027027,-0.053380782918149405,0.9493243243243243,0.7798339264531435,-0.13267543859649122,0.9341723136495643,0.7958430082559338,None
clintox,LogisticRegression,BMSFilter;REOSFilter,ROC-AUC,0.9103202846975089,0.7911111111111112,86.90469985231518,-0.24444444444444402,0.9571428571428572,0.01684460260972731,0.9527027027027027,-0.5449584816132858,0.9256756756756757,0.7729537366548043,-0.8387460815047025,0.8794871794871795,0.7555360501567397,None
clintox,LogisticRegression,BMSFilter;RuleOfFourFilter,ROC-AUC,0.9103202846975089,0.8,87.8811571540266,-0.7999999999999998,0.75,0.01684460260972731,0.9527027027027027,-3.0730723606168437,0.8040540540540541,0.658600237247924,-1.9705613512170888,0.8510938602681722,0.6912121212121212,None
