Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
bace,LogisticRegression,BMSFilter;RuleOfXuFilter,ROC-AUC,0.7979599141016465,0.7797597566634016,97.71916394337492,-0.26483476826313357,0.6914893617021277,-0.19291338582677198,0.7095709570957096,-0.30136005726556925,0.6831683168316832,0.7687902648532571,-0.18390804597701083,0.7087378640776699,0.7655172413793103,None
bace,LogisticRegression,BMSFilter;SureChEMBLFilter,ROC-AUC,0.7979599141016465,0.7658857509627729,95.98047939851928,-0.24229781771501901,0.689873417721519,-0.19291338582677198,0.7095709570957096,-0.5724767358625629,0.6171617161716172,0.6836077308518254,-0.5497680400532818,0.6127247579529738,0.6893267802734524,None
bace,LogisticRegression,BMSFilter;TiceHerbicidesFilter,ROC-AUC,0.7979599141016465,0.8148880105401844,102.12142190846716,-0.04216073781291141,0.7522123893805309,-0.19291338582677198,0.7095709570957096,-0.4640300644237656,0.6435643564356436,0.7406048675733715,-0.10089910089910092,0.7252631578947368,0.7839027639027638,None
bace,LogisticRegression,BMSFilter;TiceInsecticidesFilter,ROC-AUC,0.7979599141016465,0.7409698169223157,92.85802504960529,-0.21746660069272594,0.7218045112781954,-0.19291338582677198,0.7095709570957096,-0.8300375805297069,0.5544554455445545,0.6195866141732282,-0.7705978814873911,0.5576470588235294,0.6137454017639499,None
bace,LogisticRegression,BMSFilter;ValenceDiscoveryFilter,ROC-AUC,0.7979599141016465,0.7298802561960456,91.4682859749608,-0.23224728487886392,0.7175141242937854,-0.19291338582677198,0.7095709570957096,-0.39625089477451714,0.6600660066006601,0.733759842519685,-0.25381097560975596,0.7015873015873015,0.7387523289295392,None
bace,LogisticRegression,BMSFilter;ZINCBasicFilter,ROC-AUC,0.7979599141016465,0.7496062992125984,93.94034536891678,-0.3048368953880767,0.6767241379310345,-0.19291338582677198,0.7095709570957096,-0.39625089477451714,0.6600660066006601,0.7523264137437365,-0.4861394497994793,0.6647887323943662,0.6861500035179061,None
bace,LogisticRegression,BMSFilter;ZINCDruglikeFilter,ROC-AUC,0.7979599141016465,0.7969591384225531,99.87458321384224,-0.08394044979410786,0.7542372881355932,-0.19291338582677198,0.7095709570957096,-0.8300375805297069,0.5544554455445545,0.6271921975662134,-0.580153136203233,0.6054054054054054,0.6848539309015004,None
bace,LogisticRegression,BrenkFilter;FAF4DruglikeFilter,ROC-AUC,0.7979599141016465,0.8076441102756892,101.213619381488,-0.17167919799498765,0.7411764705882353,-0.19291338582677198,0.7095709570957096,-1.1824892627057988,0.46864686468646866,0.5885379384395133,-0.7219813992189279,0.5695970695970696,0.6485781004656905,None
bace,LogisticRegression,BrenkFilter;FAF4LeadlikeFilter,ROC-AUC,0.7979599141016465,0.7634408602150538,95.67408672082799,-0.19815668202764924,0.7115384615384616,-0.19291338582677198,0.7095709570957096,-1.304491768074446,0.4389438943894389,0.5884931997136722,-0.7161083277187044,0.5712012728719172,0.6765897842462805,None
bace,LogisticRegression,BrenkFilter;GhoseFilter,ROC-AUC,0.7979599141016465,0.6859259259259259,85.95994783749885,-0.6666666666666663,0.6,-0.19291338582677198,0.7095709570957096,-1.3587151037938443,0.42574257425742573,0.5461703650680029,-0.8898002401686738,0.5289473684210526,0.6554814332328001,None
bace,LogisticRegression,BrenkFilter;GlaxoFilter,ROC-AUC,0.7979599141016465,0.7302423603793466,91.51366471854202,-0.33782929399367756,0.6666666666666666,-0.19291338582677198,0.7095709570957096,-0.6402559055118113,0.6006600660066007,0.6721546170365068,-0.5355750891450368,0.6172539489671932,0.6996878442893868,None
bace,LogisticRegression,BrenkFilter;GSKFilter,ROC-AUC,0.7979599141016465,0.7216117216117216,90.43207670702623,-0.5952380952380951,0.6119402985074627,-0.19291338582677198,0.7095709570957096,-1.385826771653544,0.41914191419141916,0.5034001431639227,-0.7582120833501269,0.5606446140797285,0.608007968815675,None
bace,LogisticRegression,BrenkFilter;HaoFilter,ROC-AUC,0.7979599141016465,0.8149350649350648,102.12731874539453,-0.4545454545454546,0.671875,-0.19291338582677198,0.7095709570957096,-1.290935934144596,0.44224422442244227,0.5671975662133143,-0.774059819722918,0.5564853556485355,0.6006187571077237,None
bace,LogisticRegression,BrenkFilter;InpharmaticaFilter,ROC-AUC,0.7979599141016465,0.7611764705882355,95.39031436750525,-0.4558823529411762,0.6577777777777778,-0.19291338582677198,0.7095709570957096,-0.39625089477451714,0.6600660066006601,0.7534001431639227,-0.03937834715950861,0.7423469387755102,0.8102226189226084,None
bace,LogisticRegression,BrenkFilter;LINTFilter,ROC-AUC,0.7979599141016465,0.7576015913611822,94.94231201000865,-0.826086956521739,0.6402116402116402,-0.19291338582677198,0.7095709570957096,-0.39625089477451714,0.6600660066006601,0.7562634216177523,-0.08555133079847876,0.7302977232924693,0.7939361019208927,None
bace,LogisticRegression,BrenkFilter;LipinskiFilter,ROC-AUC,0.7979599141016465,0.7699579831932774,96.4908098247148,-0.4635854341736696,0.6545454545454545,-0.19291338582677198,0.7095709570957096,-0.4911417322834648,0.636963696369637,0.7479420186113099,-0.35646816263904846,0.6682808716707022,0.7412495205216725,None
bace,LogisticRegression,BrenkFilter;MLSMRFilter,ROC-AUC,0.7979599141016465,0.8103174603174603,101.54864248158708,-0.2571428571428571,0.6944444444444444,-0.19291338582677198,0.7095709570957096,-1.1418217609162498,0.47854785478547857,0.5585629921259843,-0.8930674879775222,0.5272727272727272,0.6107208683801324,None
bace,LogisticRegression,BrenkFilter;MolecularWeightFilter,ROC-AUC,0.7979599141016465,0.79037514209928,99.04947957054891,-0.3414172034861691,0.6822033898305084,-0.19291338582677198,0.7095709570957096,-0.3691392269148177,0.6666666666666666,0.7629294917680745,-0.2208754208754209,0.7057057057057057,0.7893004115226337,None
bace,LogisticRegression,BrenkFilter;NIBRFilter,ROC-AUC,0.7979599141016465,0.7916049382716049,99.20359710835899,-0.3148148148148149,0.6844444444444444,-0.19291338582677198,0.7095709570957096,-0.4504742304939158,0.6468646864686468,0.7476735862562635,-0.3320245266781412,0.6743589743589744,0.7775118330464716,None
bace,LogisticRegression,BrenkFilter;NIHFilter,ROC-AUC,0.7979599141016465,0.7858654572940288,98.48432777212453,-0.3435374149659862,0.6835443037974683,-0.19291338582677198,0.7095709570957096,-0.3555833929849681,0.66996699669967,0.7631084466714387,-0.23880597014925375,0.7018072289156626,0.7925146992311172,None
bace,LogisticRegression,BrenkFilter;OpreaFilter,ROC-AUC,0.7979599141016465,0.8476775956284154,106.23059888700573,-0.04508196721311508,0.788235294117647,-0.19291338582677198,0.7095709570957096,-1.1960450966356482,0.46534653465346537,0.5956066571224051,-0.7532682153461694,0.5622710622710623,0.6386136452189335,None
bace,LogisticRegression,BrenkFilter;PAINSFilter,ROC-AUC,0.7979599141016465,0.7879062736205594,98.740082013718,-0.3614512471655327,0.679324894514768,-0.19291338582677198,0.7095709570957096,-0.3691392269148177,0.6666666666666666,0.7623031496062992,-0.24549819927971162,0.6987951807228916,0.7842887154861945,None
bace,LogisticRegression,BrenkFilter;PfizerFilter,ROC-AUC,0.7979599141016465,0.8342105263157894,104.54291143872238,-1.0789473684210535,0.620253164556962,-0.19291338582677198,0.7095709570957096,-0.40980672870436674,0.6567656765676567,0.7695955619183966,-0.10630907750969265,0.7252453166815344,0.794897305264507,None
bace,LogisticRegression,BrenkFilter;REOSFilter,ROC-AUC,0.7979599141016465,0.6556756756756758,82.16899923022373,-0.4410810810810808,0.6532258064516129,-0.19291338582677198,0.7095709570957096,-0.8978167501789553,0.5379537953795379,0.6619989262705798,-0.6449873417721517,0.5944134078212291,0.7158430379746836,None
bace,LogisticRegression,BrenkFilter;RuleOfFourFilter,ROC-AUC,0.7979599141016465,0.42142857142857143,52.81325088905263,-0.6499999999999997,0.7878787878787878,-0.19291338582677198,0.7095709570957096,-0.3555833929849681,0.66996699669967,0.62911596277738,-0.7803480054622289,0.5614814814814815,0.6377742531203984,None
bace,LogisticRegression,BrenkFilter;RuleOfVeberFilter,ROC-AUC,0.7979599141016465,0.7834302325581395,98.17914643496037,-0.17256871035940824,0.7068965517241379,-0.19291338582677198,0.7095709570957096,-0.4911417322834648,0.636963696369637,0.7156853972798853,-0.42188312987792664,0.656298600311042,0.7361717030218131,None
bace,LogisticRegression,BrenkFilter;RuleOfXuFilter,ROC-AUC,0.7979599141016465,0.7617989056087552,95.46831766184624,-0.4425444596443229,0.6576576576576577,-0.19291338582677198,0.7095709570957096,-0.43691839656406617,0.6501650165016502,0.7317465998568361,-0.3913524384112623,0.6608910891089109,0.7474484665661136,None
bace,LogisticRegression,BrenkFilter;SureChEMBLFilter,ROC-AUC,0.7979599141016465,0.7565359477124183,94.80876599724138,-0.25373482726423924,0.6870229007633588,-0.19291338582677198,0.7095709570957096,-0.6673675733715108,0.594059405940594,0.665130637079456,-0.5605011952668522,0.6107226107226107,0.7112709035563953,None
bace,LogisticRegression,BrenkFilter;TiceHerbicidesFilter,ROC-AUC,0.7979599141016465,0.7629072681704261,95.6072171907679,-0.19899749373433573,0.717391304347826,-0.19291338582677198,0.7095709570957096,-0.6673675733715108,0.594059405940594,0.7125089477451682,-0.2919048497141803,0.6783681214421252,0.7713316195000958,None
bace,LogisticRegression,BrenkFilter;TiceInsecticidesFilter,ROC-AUC,0.7979599141016465,0.7131208302446256,89.36800178082457,-0.37361008154188324,0.6880733944954128,-0.19291338582677198,0.7095709570957096,-1.1011542591267003,0.4884488448844885,0.6001700071581961,-0.7441526081799481,0.5664263645726055,0.6488834276254598,None
bace,LogisticRegression,BrenkFilter;ValenceDiscoveryFilter,ROC-AUC,0.7979599141016465,0.7142251430994276,89.50639380218885,-0.32457070171719327,0.6901408450704225,-0.19291338582677198,0.7095709570957096,-0.6673675733715108,0.594059405940594,0.7021295633500358,-0.3611930641821943,0.6737235367372354,0.7425659937888198,None
bace,LogisticRegression,BrenkFilter;ZINCBasicFilter,ROC-AUC,0.7979599141016465,0.7320814923907707,91.74414396680032,-0.3994845360824739,0.6519337016574586,-0.19291338582677198,0.7095709570957096,-0.5995884037222623,0.6105610561056105,0.7148801002147458,-0.35648578811369536,0.684640522875817,0.7423944875107665,None
bace,LogisticRegression,BrenkFilter;ZINCDruglikeFilter,ROC-AUC,0.7979599141016465,0.7787689562890276,97.59499725819883,-0.16815343443354203,0.7216494845360825,-0.19291338582677198,0.7095709570957096,-0.9384842519685044,0.528052805280528,0.6347530422333572,-0.5707074523554037,0.6073858114674441,0.7294176099868516,None
bace,LogisticRegression,FAF4DruglikeFilter;FAF4LeadlikeFilter,ROC-AUC,0.7979599141016465,0.7760617760617761,97.25573457351882,-0.11969111969111967,0.7413793103448276,-0.19291338582677198,0.7095709570957096,-1.2773801002147462,0.44554455445544555,0.606254473872584,-0.6344840100764269,0.5918367346938775,0.6787992079757483,None
bace,LogisticRegression,FAF4DruglikeFilter;GhoseFilter,ROC-AUC,0.7979599141016465,0.7091666666666667,88.87246766838604,-0.29499999999999993,0.7162162162162162,-0.19291338582677198,0.7095709570957096,-1.3180476020042953,0.43564356435643564,0.5546259842519685,-0.7806400318028224,0.5550699300699301,0.650158249621577,None
bace,LogisticRegression,FAF4DruglikeFilter;GlaxoFilter,ROC-AUC,0.7979599141016465,0.8157142857142856,102.22497036491202,-0.17714285714285705,0.7669902912621359,-0.19291338582677198,0.7095709570957096,-1.1282659269864,0.48184818481848185,0.6006621331424482,-0.7251076040172166,0.5688622754491018,0.6257871034592699,None
bace,LogisticRegression,FAF4DruglikeFilter;GSKFilter,ROC-AUC,0.7979599141016465,0.7339544513457557,91.97886239336358,-0.2784679089026918,0.7076923076923077,-0.19291338582677198,0.7095709570957096,-1.290935934144596,0.44224422442244227,0.5711345740873299,-0.6803061224489797,0.57996632996633,0.6548540249433107,None
