Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
bbbp,GradientBoostingClassifier,HaoFilter,ROC-AUC,0.8282960063781983,0.7743023255813953,93.48135444562924,-0.1298449612403101,0.8072727272727273,-0.05472204102341105,0.7377450980392157,-0.4588678698267743,0.6372549019607843,0.8058635935348265,-0.4890460583060203,0.6280120481927711,0.7573699645006946,None
bbbp,GradientBoostingClassifier,InpharmaticaFilter,ROC-AUC,0.8282960063781983,0.8208366926453463,99.09943864567589,-0.024590163934426146,0.7540983606557377,-0.05472204102341105,0.7377450980392157,-0.1335797637167504,0.7181372549019608,0.8041361648667584,0.07824533611958406,0.7945736434108527,0.7830431925040867,None
bbbp,GradientBoostingClassifier,LINTFilter,ROC-AUC,0.8282960063781983,0.8135471781305115,98.21937711468904,-0.2351190476190479,0.6925925925925925,-0.05472204102341105,0.7377450980392157,-0.17300862506341996,0.7083333333333334,0.8193810248604769,-0.10833842527932958,0.7872648335745297,0.81490594448324,None
bbbp,GradientBoostingClassifier,LipinskiFilter,ROC-AUC,0.8282960063781983,0.8296115890688258,100.1588300173485,-0.07935855263157898,0.7573333333333333,-0.05472204102341105,0.7377450980392157,-0.1335797637167504,0.7181372549019608,0.8420912758812302,-1.2954116907605275,0.6024096385542169,0.7768698931489628,None
bbbp,GradientBoostingClassifier,MLSMRFilter,ROC-AUC,0.8282960063781983,0.752793659043659,90.88461772685825,-0.24740124740124725,0.76,-0.05472204102341105,0.7377450980392157,-0.3405812857867656,0.6666666666666666,0.7863182817520716,-0.2516802353597607,0.7256977863330125,0.7506403915899467,None
bbbp,GradientBoostingClassifier,MolecularWeightFilter,ROC-AUC,0.8282960063781983,0.8388871114611277,101.27866185534806,0.010804026284054857,0.7561576354679803,-0.05472204102341105,0.7377450980392157,-0.005435964340074095,0.75,0.8347950037447753,-1.3999999999999995,0.6666666666666666,0.44999999999999996,None
bbbp,GradientBoostingClassifier,NIBRFilter,ROC-AUC,0.8282960063781983,0.810104329881148,97.80372278062825,-0.15320823938548522,0.7195121951219512,-0.05472204102341105,0.7377450980392157,-0.2321519170834243,0.6936274509803921,0.8000289918098138,-0.5487843137254902,0.6352357320099256,0.6843267973856209,None
bbbp,GradientBoostingClassifier,NIHFilter,ROC-AUC,0.8282960063781983,0.81289592760181,98.14075177740786,-0.2215309200603317,0.7214076246334311,-0.05472204102341105,0.7377450980392157,-0.39972457780676995,0.6519607843137255,0.8177139957961876,-0.5343632332758563,0.6183431952662722,0.8405179997888588,None
bbbp,GradientBoostingClassifier,OpreaFilter,ROC-AUC,0.8282960063781983,0.8149273893954745,98.3860097260182,-0.01046943600135064,0.7843137254901961,-0.05472204102341105,0.7377450980392157,-0.22229470174675692,0.696078431372549,0.8164939237998599,0.020654263228520486,0.7919528949950932,0.8537042577884162,None
bbbp,GradientBoostingClassifier,PAINSFilter,ROC-AUC,0.8282960063781983,0.8392875634254945,101.3270083355053,-0.014911463187325058,0.75,-0.05472204102341105,0.7377450980392157,0.0044212509965931845,0.7524509803921569,0.8407383247565896,0.12457912457912468,0.7833333333333333,0.9074074074074073,None
bbbp,GradientBoostingClassifier,PfizerFilter,ROC-AUC,0.8282960063781983,0.6222310126582279,75.12181730526399,-0.8880537974683549,0.6126126126126126,-0.05472204102341105,0.7377450980392157,0.024135681669927966,0.7573529411764706,0.809717088255901,-0.3153720656213177,0.8552188552188552,0.6486120151940872,None
bbbp,GradientBoostingClassifier,REOSFilter,ROC-AUC,0.8282960063781983,0.8517786561264822,102.83505529031389,-0.005463845617298402,0.7777777777777778,-0.05472204102341105,0.7377450980392157,-0.2420091324200917,0.6911764705882353,0.8088714938030007,-0.21614442268427858,0.7193798449612403,0.8060335847326972,None
bbbp,GradientBoostingClassifier,RuleOfFourFilter,ROC-AUC,0.8282960063781983,0.4740740740740741,57.23486174308714,-0.9555555555555555,0.5416666666666666,-0.05472204102341105,0.7377450980392157,-0.005435964340074095,0.75,0.7958976589113576,-0.1738876643611762,0.7907339927121291,0.7778976970433988,None
bbbp,GradientBoostingClassifier,RuleOfThreeFilter,ROC-AUC,0.8282960063781983,0.425,51.31015925796289,-0.6952380952380952,0.9101123595505618,-0.05472204102341105,0.7377450980392157,-0.7644415452634634,0.5612745098039216,0.6725495880747022,-0.4161441714242009,0.7158092848180677,0.6559895899727982,None
bbbp,GradientBoostingClassifier,RuleOfTwoFilter,ROC-AUC,0.8282960063781983,0.6166666666666667,74.45003500175007,-0.9833333333333334,0.7941176470588235,-0.05472204102341105,0.7377450980392157,-0.7742987606001308,0.5588235294117647,0.6196878548476722,-1.2352233506933703,0.5866310160427808,0.5983947635364993,None
bbbp,GradientBoostingClassifier,RuleOfVeberFilter,ROC-AUC,0.8282960063781983,0.8346764346764346,100.77030774615652,-0.02291993720565144,0.7762430939226519,-0.05472204102341105,0.7377450980392157,-0.31100963977676344,0.6740196078431373,0.825759223019497,-2.085180356366797,0.4585152838427948,0.686006084311169,None
bbbp,GradientBoostingClassifier,RuleOfXuFilter,ROC-AUC,0.8282960063781983,0.8147988505747127,98.37049126163203,-0.1123563218390804,0.7312925170068028,-0.05472204102341105,0.7377450980392157,-0.22229470174675692,0.696078431372549,0.823729796332536,0.015921734126223108,0.7947368421052632,0.8896398058109165,None
bbbp,GradientBoostingClassifier,SureChEMBLFilter,ROC-AUC,0.8282960063781983,0.8444444444444444,101.94959747987397,-0.13131313131313127,0.7172619047619048,-0.05472204102341105,0.7377450980392157,-0.04486482568674366,0.7401960784313726,0.8506438597762799,0.29166666666666663,0.859504132231405,0.9041169268441995,None
bbbp,GradientBoostingClassifier,TiceHerbicidesFilter,ROC-AUC,0.8282960063781983,0.8221318879855465,99.25580730256023,-0.11734417344173464,0.7373271889400922,-0.05472204102341105,0.7377450980392157,-0.3307240704500982,0.6691176470588235,0.7953299026358387,-0.06932106072507205,0.7889237199582028,0.8480462656680422,None
bbbp,GradientBoostingClassifier,TiceInsecticidesFilter,ROC-AUC,0.8282960063781983,0.8299346879535558,100.1978376767169,-0.06538461538461537,0.8086642599277978,-0.05472204102341105,0.7377450980392157,-0.39972457780676995,0.6519607843137255,0.800620907926844,-0.31520475991261065,0.6732522796352584,0.8164133314739925,None
bbbp,GradientBoostingClassifier,ValenceDiscoveryFilter,ROC-AUC,0.8282960063781983,0.777014652014652,93.80881303680567,-0.46336996336996306,0.6382978723404256,-0.05472204102341105,0.7377450980392157,-0.2518663477567591,0.6887254901960784,0.8084366166557947,0.00559797955693464,0.8343949044585988,0.8488794097760808,None
